application_id,period,age,income_sgd,loan_amount_sgd,loan_tenure_months,credit_history_months,num_existing_loans,employment_status,gender,ethnicity,postal_district,debt_to_income,model_score,approved,actual_default
LIV-02411,2025-2026 (Live),46,29457,43260,24,222,1,Salaried,F,Chinese,18,0.7343,0.6685,1,1
LIV-02412,2025-2026 (Live),27,73464,179336,48,78,5,Unemployed,F,Other,5,0.6103,0.2481,0,1
LIV-02413,2025-2026 (Live),29,22909,48512,48,208,0,Salaried,F,Chinese,11,0.5294,0.4855,1,1
LIV-02414,2025-2026 (Live),56,29431,125649,84,216,3,Salaried,M,Chinese,13,0.6099,0.6809,1,1
LIV-02415,2025-2026 (Live),40,111119,130946,84,151,3,Salaried,F,Chinese,9,0.1683,0.7217,1,1
LIV-02416,2025-2026 (Live),30,25332,172287,48,172,0,Contract,F,Chinese,15,1.7003,0.5824,1,0
LIV-02417,2025-2026 (Live),54,41818,145503,24,35,1,Self-Employed,M,Chinese,13,1.7397,0.5883,1,0
LIV-02418,2025-2026 (Live),29,25707,95227,48,96,4,Salaried,F,Chinese,23,0.9261,0.7192,1,1
LIV-02419,2025-2026 (Live),59,108174,106916,12,107,1,Contract,M,Chinese,23,0.9884,0.4765,1,0
LIV-02420,2025-2026 (Live),53,24346,63700,84,3,1,Self-Employed,M,Indian,3,0.3738,0.407,0,0
LIV-02421,2025-2026 (Live),44,126428,80041,48,192,1,Contract,M,Chinese,3,0.1583,0.8349,1,0
LIV-02422,2025-2026 (Live),55,85338,150490,48,101,5,Unemployed,F,Indian,15,0.4409,0.0375,0,1
LIV-02423,2025-2026 (Live),44,55350,110978,48,183,1,Self-Employed,M,Chinese,18,0.5013,0.5802,1,0
LIV-02424,2025-2026 (Live),67,73954,35755,48,138,5,Unemployed,F,Chinese,25,0.1209,0.4313,0,1
LIV-02425,2025-2026 (Live),53,150729,30529,48,84,5,Salaried,F,Chinese,20,0.0506,0.7508,1,0
LIV-02426,2025-2026 (Live),22,29854,105322,24,152,2,Contract,M,Chinese,9,1.764,0.6036,1,0
LIV-02427,2025-2026 (Live),28,46970,21440,48,49,0,Contract,M,Chinese,16,0.1141,0.825,1,0
LIV-02428,2025-2026 (Live),64,42043,36606,84,91,4,Salaried,F,Chinese,20,0.1244,0.6836,1,0
LIV-02429,2025-2026 (Live),45,25478,50776,24,113,5,Contract,M,Chinese,24,0.9965,0.6008,1,1
LIV-02430,2025-2026 (Live),23,32388,151449,84,51,4,Salaried,M,Chinese,17,0.668,0.5627,1,1
LIV-02431,2025-2026 (Live),39,50934,83640,60,5,2,Salaried,M,Chinese,13,0.3284,0.8556,1,0
LIV-02432,2025-2026 (Live),40,183074,45982,60,45,4,Contract,M,Chinese,12,0.0502,0.7936,1,0
LIV-02433,2025-2026 (Live),63,21068,26010,60,197,2,Salaried,M,Chinese,1,0.2469,0.8518,1,0
LIV-02434,2025-2026 (Live),57,41701,117260,84,213,2,Salaried,M,Malay,6,0.4017,0.77,1,0
LIV-02435,2025-2026 (Live),49,33226,21230,36,14,5,Salaried,F,Indian,6,0.213,0.6781,1,0
LIV-02436,2025-2026 (Live),56,61047,101664,48,117,4,Self-Employed,M,Chinese,16,0.4163,0.4074,0,0
LIV-02437,2025-2026 (Live),53,61615,134296,48,188,4,Unemployed,F,Chinese,23,0.5449,0.4159,0,1
LIV-02438,2025-2026 (Live),34,17861,136374,24,32,1,Salaried,M,Indian,14,3.8176,0.63,1,1
LIV-02439,2025-2026 (Live),27,47248,179063,84,80,5,Contract,M,Chinese,7,0.5414,0.6166,1,0
LIV-02440,2025-2026 (Live),50,10939,11471,60,124,2,Salaried,M,Chinese,26,0.2097,0.8405,1,1
LIV-02441,2025-2026 (Live),31,88043,169710,48,139,3,Contract,M,Malay,3,0.4819,0.5839,1,0
LIV-02442,2025-2026 (Live),61,13799,86565,84,30,0,Contract,M,Chinese,25,0.8962,0.5887,1,1
LIV-02443,2025-2026 (Live),31,23322,15257,36,226,1,Salaried,M,Chinese,25,0.2181,0.7353,1,1
LIV-02444,2025-2026 (Live),55,56131,26485,36,33,5,Contract,M,Chinese,3,0.1573,0.8,1,0
LIV-02445,2025-2026 (Live),41,27557,80442,36,31,2,Salaried,M,Chinese,15,0.973,0.8205,1,1
LIV-02446,2025-2026 (Live),54,53732,62830,36,22,5,Contract,F,Chinese,7,0.3898,0.4113,0,0
LIV-02447,2025-2026 (Live),32,136874,109299,36,101,1,Salaried,F,Chinese,4,0.2662,0.8653,1,0
LIV-02448,2025-2026 (Live),45,84716,18897,48,68,1,Contract,F,Chinese,6,0.0558,0.7959,1,0
LIV-02449,2025-2026 (Live),54,30832,116752,36,39,5,Salaried,M,Chinese,13,1.2622,0.6898,1,0
LIV-02450,2025-2026 (Live),43,36358,146285,84,193,5,Salaried,M,Chinese,22,0.5748,0.6562,1,1
LIV-02451,2025-2026 (Live),33,19466,67509,60,122,0,Salaried,F,Chinese,21,0.6936,0.6946,1,0
LIV-02452,2025-2026 (Live),51,83530,12312,36,30,4,Salaried,F,Chinese,22,0.0491,0.6708,1,0
LIV-02453,2025-2026 (Live),53,58460,97599,60,139,4,Self-Employed,F,Indian,7,0.3339,0.7437,1,0
LIV-02454,2025-2026 (Live),65,24648,52561,36,102,5,Salaried,M,Chinese,13,0.7108,0.5894,1,0
LIV-02455,2025-2026 (Live),40,52071,144800,36,237,0,Salaried,M,Chinese,18,0.9269,0.6032,1,0
LIV-02456,2025-2026 (Live),66,15339,32610,60,41,5,Contract,F,Chinese,11,0.4252,0.5807,1,0
LIV-02457,2025-2026 (Live),61,53427,137130,60,147,1,Salaried,M,Chinese,7,0.5133,0.6609,1,0
LIV-02458,2025-2026 (Live),23,97373,169105,84,13,2,Salaried,F,Indian,23,0.2481,0.9515,1,0
LIV-02459,2025-2026 (Live),35,67367,88760,48,74,4,Self-Employed,M,Chinese,12,0.3294,0.6619,1,1
LIV-02460,2025-2026 (Live),54,50695,177505,48,187,3,Salaried,F,Chinese,7,0.8754,0.6808,1,1
LIV-02461,2025-2026 (Live),53,83987,139027,48,222,5,Salaried,M,Indian,10,0.4138,0.694,1,0
LIV-02462,2025-2026 (Live),62,31737,126278,48,114,5,Self-Employed,F,Chinese,14,0.9947,0.5483,1,0
LIV-02463,2025-2026 (Live),40,10375,88780,48,224,2,Salaried,F,Malay,5,2.1393,0.5193,1,0
LIV-02464,2025-2026 (Live),35,104254,137211,36,89,1,Self-Employed,M,Chinese,19,0.4387,0.5384,1,1
LIV-02465,2025-2026 (Live),25,75222,67892,24,1,3,Contract,M,Chinese,5,0.4513,0.3046,0,1
LIV-02466,2025-2026 (Live),23,52739,106301,84,158,2,Salaried,M,Indian,1,0.2879,0.7296,1,0
LIV-02467,2025-2026 (Live),31,45250,118860,36,182,0,Contract,M,Other,21,0.8756,0.3572,0,0
LIV-02468,2025-2026 (Live),50,72425,20281,36,34,3,Salaried,M,Other,14,0.0933,0.7084,1,0
LIV-02469,2025-2026 (Live),36,72360,22220,84,26,5,Salaried,F,Chinese,3,0.0439,0.7615,1,0
LIV-02470,2025-2026 (Live),52,37951,13167,60,132,1,Self-Employed,F,Chinese,7,0.0694,0.7831,1,1
LIV-02471,2025-2026 (Live),54,99218,122795,84,74,5,Salaried,F,Chinese,27,0.1768,0.8088,1,0
LIV-02472,2025-2026 (Live),50,70039,89036,36,178,3,Salaried,M,Chinese,4,0.4237,0.6637,1,0
LIV-02473,2025-2026 (Live),32,28902,17564,48,230,0,Salaried,M,Chinese,6,0.1519,0.8418,1,0
LIV-02474,2025-2026 (Live),66,189776,44384,60,91,4,Salaried,M,Other,22,0.0468,0.7282,1,0
LIV-02475,2025-2026 (Live),61,25526,26966,48,143,4,Salaried,F,Indian,11,0.2641,0.7958,1,1
LIV-02476,2025-2026 (Live),30,11905,37250,36,115,5,Self-Employed,M,Chinese,11,1.043,0.3633,0,0
LIV-02477,2025-2026 (Live),50,17906,27103,36,167,4,Salaried,M,Chinese,4,0.5045,0.5855,1,0
LIV-02478,2025-2026 (Live),58,91844,127691,48,89,0,Contract,M,Chinese,16,0.3476,0.9076,1,0
LIV-02479,2025-2026 (Live),42,94436,120763,48,87,5,Salaried,M,Chinese,17,0.3197,0.6839,1,0
LIV-02480,2025-2026 (Live),52,22661,97399,60,195,2,Salaried,M,Chinese,19,0.8596,0.6577,1,0
LIV-02481,2025-2026 (Live),43,28805,25603,60,203,0,Contract,F,Chinese,3,0.1778,0.787,1,1
LIV-02482,2025-2026 (Live),39,29002,127839,24,209,3,Self-Employed,F,Malay,6,2.204,0.5663,1,1
LIV-02483,2025-2026 (Live),23,73636,108860,48,118,2,Salaried,M,Chinese,26,0.3696,0.648,1,0
LIV-02484,2025-2026 (Live),43,19661,133204,60,205,4,Salaried,F,Chinese,24,1.355,0.7499,1,1
LIV-02485,2025-2026 (Live),58,80125,25666,36,80,5,Contract,F,Chinese,16,0.1068,0.7739,1,1
LIV-02486,2025-2026 (Live),41,47790,155316,36,171,0,Self-Employed,F,Chinese,13,1.0833,0.6424,1,1
LIV-02487,2025-2026 (Live),25,29683,72706,48,168,1,Salaried,M,Chinese,2,0.6124,0.6413,1,0
LIV-02488,2025-2026 (Live),47,31731,176228,36,15,4,Contract,F,Chinese,22,1.8513,0.3717,0,1
LIV-02489,2025-2026 (Live),41,36369,130658,48,116,1,Contract,F,Malay,7,0.8981,0.7041,1,0
LIV-02490,2025-2026 (Live),43,36851,41312,36,41,5,Unemployed,F,Other,27,0.3737,0.1966,0,1
LIV-02491,2025-2026 (Live),64,27064,105461,48,147,2,Unemployed,F,Malay,27,0.9742,0.5256,1,0
LIV-02492,2025-2026 (Live),41,165141,166353,84,189,4,Salaried,M,Chinese,19,0.1439,0.8733,1,0
LIV-02493,2025-2026 (Live),50,61465,117186,84,115,5,Salaried,F,Chinese,1,0.2724,0.7204,1,0
LIV-02494,2025-2026 (Live),52,76344,122532,84,106,0,Salaried,F,Chinese,2,0.2293,0.898,1,1
LIV-02495,2025-2026 (Live),44,46659,41412,48,155,1,Salaried,M,Chinese,21,0.2219,0.8031,1,0
LIV-02496,2025-2026 (Live),65,51062,144395,36,187,0,Contract,M,Chinese,17,0.9426,0.7733,1,0
LIV-02497,2025-2026 (Live),59,34511,162289,60,40,4,Unemployed,F,Chinese,20,0.9405,0.5582,1,1
LIV-02498,2025-2026 (Live),37,88219,64828,48,128,0,Unemployed,F,Chinese,15,0.1837,0.4159,0,1
LIV-02499,2025-2026 (Live),40,44700,10232,60,15,4,Self-Employed,M,Chinese,22,0.0458,0.5901,1,0
LIV-02500,2025-2026 (Live),32,27434,148856,36,131,3,Self-Employed,M,Malay,27,1.8087,0.5763,1,1
LIV-02501,2025-2026 (Live),33,7446,38058,36,53,0,Self-Employed,F,Chinese,1,1.7037,0.6228,1,1
LIV-02502,2025-2026 (Live),57,23971,120725,36,223,3,Contract,F,Chinese,6,1.6788,0.4574,1,1
LIV-02503,2025-2026 (Live),34,37841,129656,48,28,1,Salaried,M,Chinese,12,0.8566,0.6404,1,0
LIV-02504,2025-2026 (Live),23,43802,34628,84,199,5,Salaried,F,Chinese,24,0.1129,0.7751,1,0
LIV-02505,2025-2026 (Live),32,19760,57557,48,193,0,Salaried,M,Chinese,27,0.7282,0.6391,1,0
LIV-02506,2025-2026 (Live),22,10443,10944,48,237,0,Contract,M,Chinese,17,0.262,0.7428,1,0
LIV-02507,2025-2026 (Live),62,178066,163822,60,151,1,Salaried,F,Chinese,8,0.184,0.7344,1,0
LIV-02508,2025-2026 (Live),31,42293,86979,36,40,0,Contract,F,Chinese,24,0.6855,0.7633,1,1
LIV-02509,2025-2026 (Live),24,34219,30421,36,62,4,Contract,M,Chinese,27,0.2963,0.7493,1,0
LIV-02510,2025-2026 (Live),29,47854,143767,60,55,3,Contract,F,Chinese,18,0.6009,0.6841,1,1
LIV-02511,2025-2026 (Live),37,21060,147039,84,237,2,Salaried,F,Chinese,19,0.9974,0.6118,1,0
LIV-02512,2025-2026 (Live),57,85823,49069,48,13,4,Self-Employed,F,Chinese,22,0.1429,0.6687,1,0
LIV-02513,2025-2026 (Live),64,30898,64897,12,180,2,Salaried,M,Malay,15,2.1004,0.7296,1,0
LIV-02514,2025-2026 (Live),61,26338,162211,36,125,1,Self-Employed,F,Chinese,24,2.0529,0.4927,1,0
LIV-02515,2025-2026 (Live),60,28679,54532,60,171,1,Self-Employed,M,Chinese,13,0.3803,0.6878,1,0
LIV-02516,2025-2026 (Live),41,27226,178822,24,170,0,Unemployed,F,Chinese,21,3.284,0.2984,0,1
LIV-02517,2025-2026 (Live),29,20289,159779,60,128,4,Salaried,F,Chinese,27,1.575,0.6313,1,1
LIV-02518,2025-2026 (Live),31,56201,12839,48,117,5,Salaried,F,Chinese,16,0.0571,0.7709,1,0
LIV-02519,2025-2026 (Live),58,61630,172586,60,96,2,Self-Employed,M,Chinese,25,0.5601,0.6,1,0
LIV-02520,2025-2026 (Live),53,17947,155207,36,127,3,Salaried,F,Malay,15,2.8827,0.6909,1,1
LIV-02521,2025-2026 (Live),48,35349,93539,12,138,5,Contract,M,Chinese,14,2.6462,0.4058,0,0
LIV-02522,2025-2026 (Live),52,46020,63786,12,147,4,Unemployed,M,Chinese,4,1.386,0.1717,0,0
LIV-02523,2025-2026 (Live),24,30315,17483,60,78,5,Salaried,F,Chinese,20,0.1153,0.7837,1,0
LIV-02524,2025-2026 (Live),60,70945,100673,48,219,1,Salaried,F,Chinese,24,0.3548,0.7074,1,1
LIV-02525,2025-2026 (Live),27,116108,121518,60,148,4,Self-Employed,M,Chinese,13,0.2093,0.6118,1,0
LIV-02526,2025-2026 (Live),38,57358,49618,36,86,3,Salaried,F,Chinese,5,0.2884,0.7545,1,1
LIV-02527,2025-2026 (Live),31,42226,17556,48,72,4,Contract,F,Chinese,8,0.1039,0.4387,0,0
LIV-02528,2025-2026 (Live),42,25649,75888,60,147,0,Salaried,F,Chinese,1,0.5917,0.7586,1,1
LIV-02529,2025-2026 (Live),50,16272,155236,48,116,5,Contract,M,Chinese,26,2.385,0.6465,1,0
LIV-02530,2025-2026 (Live),50,25101,179699,84,144,3,Contract,F,Chinese,13,1.0227,0.5632,1,0
LIV-02531,2025-2026 (Live),41,68225,126228,60,105,2,Contract,F,Chinese,5,0.37,0.5585,1,0
LIV-02532,2025-2026 (Live),36,22260,72475,60,190,1,Salaried,F,Chinese,8,0.6512,0.6833,1,0
LIV-02533,2025-2026 (Live),23,94025,48160,60,78,4,Contract,F,Malay,24,0.1024,0.7328,1,1
LIV-02534,2025-2026 (Live),54,32792,12905,60,235,3,Contract,F,Malay,7,0.0787,0.6417,1,0
LIV-02535,2025-2026 (Live),33,20137,71672,36,132,0,Self-Employed,M,Chinese,19,1.1864,0.6918,1,0
LIV-02536,2025-2026 (Live),34,48687,44248,36,173,0,Contract,M,Malay,10,0.3029,0.949,1,0
LIV-02537,2025-2026 (Live),65,23904,98411,48,105,2,Salaried,F,Malay,10,1.0292,0.746,1,1
LIV-02538,2025-2026 (Live),65,73846,169023,48,51,1,Contract,M,Chinese,7,0.5722,0.4885,1,0
LIV-02539,2025-2026 (Live),60,24829,98089,60,96,0,Salaried,F,Chinese,19,0.7901,0.6928,1,1
LIV-02540,2025-2026 (Live),60,11268,30770,36,221,1,Salaried,M,Chinese,22,0.9102,0.7054,1,1
LIV-02541,2025-2026 (Live),59,29979,12765,36,79,3,Self-Employed,F,Chinese,14,0.1419,0.8715,1,0
LIV-02542,2025-2026 (Live),66,15069,87235,36,35,4,Salaried,M,Chinese,25,1.9297,0.6265,1,0
LIV-02543,2025-2026 (Live),42,69959,102557,84,100,2,Salaried,F,Malay,8,0.2094,0.7217,1,0
LIV-02544,2025-2026 (Live),62,82930,109587,24,104,0,Salaried,M,Chinese,4,0.6607,0.6417,1,0
LIV-02545,2025-2026 (Live),37,28917,56637,84,48,4,Salaried,M,Chinese,15,0.2798,0.7525,1,0
LIV-02546,2025-2026 (Live),55,116243,74893,60,165,0,Salaried,M,Chinese,5,0.1289,0.915,1,0
LIV-02547,2025-2026 (Live),48,24395,158399,24,215,2,Contract,F,Indian,4,3.2465,0.6273,1,0
LIV-02548,2025-2026 (Live),64,34400,177384,36,88,0,Self-Employed,F,Chinese,12,1.7188,0.5564,1,0
LIV-02549,2025-2026 (Live),24,20852,34471,36,154,2,Salaried,F,Chinese,6,0.551,0.5273,1,1
LIV-02550,2025-2026 (Live),30,14159,173659,36,68,4,Salaried,F,Chinese,8,4.0883,0.5269,1,0
LIV-02551,2025-2026 (Live),65,53831,67509,84,177,3,Salaried,M,Malay,6,0.1792,0.7614,1,0
LIV-02552,2025-2026 (Live),55,111621,33212,48,112,2,Salaried,M,Indian,5,0.0744,0.8535,1,1
LIV-02553,2025-2026 (Live),40,31459,110621,24,212,3,Salaried,M,Malay,9,1.7582,0.7357,1,1
LIV-02554,2025-2026 (Live),59,42268,74929,48,170,1,Self-Employed,F,Chinese,23,0.4432,0.6502,1,0
LIV-02555,2025-2026 (Live),47,18733,110559,60,98,4,Salaried,M,Malay,26,1.1804,0.5288,1,1
LIV-02556,2025-2026 (Live),44,28951,9227,48,69,2,Salaried,F,Chinese,19,0.0797,0.9228,1,0
LIV-02557,2025-2026 (Live),39,15529,100716,48,8,4,Salaried,F,Chinese,10,1.6214,0.3561,0,0
LIV-02558,2025-2026 (Live),66,111629,145817,60,236,5,Salaried,M,Other,11,0.2613,0.687,1,1
LIV-02559,2025-2026 (Live),67,19331,147199,36,90,3,Salaried,M,Chinese,18,2.5382,0.5475,1,1
LIV-02560,2025-2026 (Live),61,42149,45480,60,192,3,Salaried,M,Indian,21,0.2158,0.7826,1,0
LIV-02561,2025-2026 (Live),62,118085,153359,48,29,4,Salaried,M,Chinese,5,0.3247,0.8554,1,0
LIV-02562,2025-2026 (Live),66,45446,64431,24,142,4,Salaried,F,Malay,11,0.7089,0.6514,1,1
LIV-02563,2025-2026 (Live),59,39450,104681,60,159,5,Contract,F,Chinese,22,0.5307,0.6048,1,1
LIV-02564,2025-2026 (Live),31,51952,59093,48,211,3,Self-Employed,F,Chinese,17,0.2844,0.7683,1,0
LIV-02565,2025-2026 (Live),64,18355,62804,36,131,5,Salaried,F,Chinese,21,1.1405,0.6897,1,0
LIV-02566,2025-2026 (Live),31,12908,143905,36,187,5,Salaried,M,Chinese,23,3.7162,0.5438,1,1
LIV-02567,2025-2026 (Live),42,49097,15213,48,182,4,Unemployed,M,Chinese,11,0.0775,0.4094,0,1
LIV-02568,2025-2026 (Live),59,45664,150392,36,33,5,Salaried,M,Chinese,16,1.0978,0.671,1,0
LIV-02569,2025-2026 (Live),59,51676,116005,36,239,3,Salaried,M,Chinese,9,0.7483,0.7111,1,1
LIV-02570,2025-2026 (Live),28,8134,87411,48,119,1,Salaried,F,Chinese,19,2.6866,0.7222,1,0
LIV-02571,2025-2026 (Live),33,17598,107742,36,60,3,Salaried,F,Chinese,23,2.0408,0.6776,1,0
LIV-02572,2025-2026 (Live),62,45480,130784,36,37,5,Unemployed,F,Indian,7,0.9585,0.3261,0,1
LIV-02573,2025-2026 (Live),54,37836,66798,60,83,0,Salaried,M,Malay,23,0.3531,0.8147,1,0
LIV-02574,2025-2026 (Live),46,76044,11202,36,110,3,Unemployed,M,Other,20,0.0491,0.4204,0,1
LIV-02575,2025-2026 (Live),49,51314,154996,60,50,1,Salaried,M,Indian,3,0.6041,0.7791,1,0
LIV-02576,2025-2026 (Live),45,91629,27473,36,185,3,Salaried,M,Malay,17,0.0999,0.7815,1,0
LIV-02577,2025-2026 (Live),52,87888,28622,36,91,4,Salaried,F,Chinese,6,0.1086,0.6826,1,0
LIV-02578,2025-2026 (Live),39,62802,66673,36,230,5,Self-Employed,M,Chinese,20,0.3539,0.4644,1,1
LIV-02579,2025-2026 (Live),44,39216,58715,48,24,1,Self-Employed,F,Chinese,15,0.3743,0.6449,1,0
LIV-02580,2025-2026 (Live),28,52148,127597,24,138,2,Self-Employed,F,Indian,14,1.2234,0.6919,1,0
LIV-02581,2025-2026 (Live),29,55712,101296,24,113,3,Salaried,F,Malay,24,0.9091,0.5966,1,0
LIV-02582,2025-2026 (Live),36,92003,133555,60,7,4,Salaried,M,Chinese,6,0.2903,0.6148,1,0
LIV-02583,2025-2026 (Live),59,33487,13607,12,33,2,Salaried,M,Malay,16,0.4063,0.7489,1,0
LIV-02584,2025-2026 (Live),49,55532,116144,36,26,2,Contract,M,Other,22,0.6972,0.4786,1,1
LIV-02585,2025-2026 (Live),48,17049,41885,36,107,2,Contract,M,Chinese,8,0.8189,0.6445,1,0
LIV-02586,2025-2026 (Live),42,32963,64320,60,149,0,Salaried,M,Chinese,15,0.3903,0.5248,1,0
LIV-02587,2025-2026 (Live),65,48968,114950,60,189,5,Salaried,M,Chinese,21,0.4695,0.4865,1,0
LIV-02588,2025-2026 (Live),48,53964,81529,48,71,4,Salaried,M,Chinese,8,0.3777,0.5083,1,0
LIV-02589,2025-2026 (Live),63,63260,48397,48,96,0,Salaried,M,Malay,1,0.1913,0.9065,1,0
LIV-02590,2025-2026 (Live),62,26419,77175,48,38,4,Unemployed,M,Chinese,26,0.7303,0.2546,0,1
LIV-02591,2025-2026 (Live),35,43721,40325,36,72,4,Contract,M,Indian,2,0.3074,0.6222,1,0
LIV-02592,2025-2026 (Live),42,30505,31483,60,117,5,Salaried,M,Chinese,24,0.2064,0.8585,1,0
LIV-02593,2025-2026 (Live),35,139521,39753,60,21,1,Salaried,F,Chinese,17,0.057,0.7751,1,0
LIV-02594,2025-2026 (Live),64,15848,123838,48,200,2,Self-Employed,F,Indian,5,1.9535,0.619,1,0
LIV-02595,2025-2026 (Live),27,167989,153448,24,30,3,Salaried,M,Indian,12,0.4567,0.5994,1,1
LIV-02596,2025-2026 (Live),33,65446,144071,24,33,1,Salaried,M,Chinese,5,1.1007,0.6377,1,0
LIV-02597,2025-2026 (Live),49,7307,98525,12,67,3,Salaried,F,Other,2,13.4836,0.6033,1,0
LIV-02598,2025-2026 (Live),50,30520,69034,60,109,5,Salaried,M,Chinese,14,0.4524,0.6804,1,0
LIV-02599,2025-2026 (Live),58,49498,66019,48,77,2,Salaried,F,Chinese,12,0.3334,0.7452,1,0
LIV-02600,2025-2026 (Live),59,40877,150513,84,186,4,Salaried,F,Chinese,27,0.526,0.7809,1,0
LIV-02601,2025-2026 (Live),24,14771,83857,84,7,5,Salaried,M,Chinese,2,0.811,0.4358,0,0
LIV-02602,2025-2026 (Live),54,19861,9409,60,180,1,Salaried,F,Chinese,17,0.0947,0.9026,1,0
LIV-02603,2025-2026 (Live),67,45594,34285,48,104,0,Salaried,M,Malay,4,0.188,0.7533,1,0
LIV-02604,2025-2026 (Live),33,17096,147596,36,226,4,Salaried,M,Chinese,13,2.8778,0.7929,1,1
LIV-02605,2025-2026 (Live),33,72616,26727,36,213,5,Self-Employed,F,Chinese,6,0.1227,0.5631,1,1
LIV-02606,2025-2026 (Live),32,35482,105909,36,53,0,Self-Employed,M,Malay,3,0.995,0.5781,1,1
LIV-02607,2025-2026 (Live),49,61988,119303,84,114,4,Self-Employed,M,Chinese,26,0.2749,0.7824,1,1
LIV-02608,2025-2026 (Live),56,20601,136933,48,69,4,Salaried,F,Malay,4,1.6617,0.6887,1,0
LIV-02609,2025-2026 (Live),55,17482,164176,12,96,2,Unemployed,M,Indian,8,9.3911,0.4476,0,0
LIV-02610,2025-2026 (Live),43,82572,30090,12,116,1,Salaried,F,Malay,2,0.3644,0.6706,1,0
LIV-02611,2025-2026 (Live),60,40434,31672,48,17,5,Contract,F,Chinese,9,0.1958,0.9196,1,0
LIV-02612,2025-2026 (Live),44,14408,9817,48,135,5,Salaried,M,Chinese,10,0.1703,0.737,1,0
LIV-02613,2025-2026 (Live),33,24541,36198,48,134,5,Salaried,M,Chinese,22,0.3688,0.595,1,1
LIV-02614,2025-2026 (Live),40,48043,15009,60,95,3,Salaried,F,Chinese,13,0.0625,0.7378,1,0
LIV-02615,2025-2026 (Live),52,16152,165890,60,134,2,Salaried,F,Malay,25,2.0541,0.6365,1,1
LIV-02616,2025-2026 (Live),34,6639,92465,24,137,3,Salaried,F,Chinese,17,6.9638,0.6928,1,0
LIV-02617,2025-2026 (Live),40,15839,94359,36,35,4,Salaried,M,Chinese,27,1.9858,0.6965,1,1
LIV-02618,2025-2026 (Live),57,69913,176051,48,61,0,Self-Employed,M,Chinese,4,0.6295,0.6153,1,0
LIV-02619,2025-2026 (Live),43,13591,103149,36,113,3,Salaried,F,Chinese,23,2.5298,0.6957,1,0
LIV-02620,2025-2026 (Live),65,78544,154472,36,50,0,Unemployed,F,Chinese,10,0.6556,0.2902,0,1
LIV-02621,2025-2026 (Live),51,50451,114599,48,222,3,Salaried,M,Chinese,25,0.5679,0.5383,1,0
LIV-02622,2025-2026 (Live),25,25922,148250,48,30,0,Contract,F,Chinese,12,1.4298,0.4029,0,1
LIV-02623,2025-2026 (Live),34,89194,68075,84,137,2,Salaried,M,Indian,17,0.109,0.6192,1,0
LIV-02624,2025-2026 (Live),41,17516,91329,48,83,3,Salaried,M,Other,1,1.3035,0.749,1,0
LIV-02625,2025-2026 (Live),60,28098,99284,60,34,2,Salaried,M,Chinese,3,0.7067,0.6881,1,1
LIV-02626,2025-2026 (Live),27,40006,175285,84,156,2,Contract,M,Chinese,6,0.6259,0.6867,1,1
LIV-02627,2025-2026 (Live),65,31223,89865,48,221,0,Contract,M,Chinese,5,0.7195,0.6571,1,0
LIV-02628,2025-2026 (Live),33,43507,19288,24,176,3,Salaried,M,Chinese,12,0.2217,0.8533,1,0
LIV-02629,2025-2026 (Live),37,61127,145191,24,30,3,Salaried,F,Chinese,11,1.1876,0.6571,1,1
LIV-02630,2025-2026 (Live),66,28125,42581,48,96,1,Salaried,F,Chinese,21,0.3785,0.5397,1,1
LIV-02631,2025-2026 (Live),38,110222,85252,60,119,0,Self-Employed,M,Chinese,9,0.1547,0.8507,1,1
LIV-02632,2025-2026 (Live),29,22877,71944,48,103,3,Self-Employed,M,Chinese,15,0.7862,0.5434,1,1
LIV-02633,2025-2026 (Live),54,34933,167659,36,67,4,Salaried,F,Other,14,1.5998,0.4115,0,1
LIV-02634,2025-2026 (Live),65,55660,129349,60,225,1,Salaried,M,Chinese,19,0.4648,0.7395,1,1
LIV-02635,2025-2026 (Live),60,37073,174647,60,16,3,Salaried,F,Chinese,13,0.9422,0.4539,1,0
LIV-02636,2025-2026 (Live),33,16460,163661,12,225,0,Salaried,M,Chinese,21,9.943,0.8004,1,0
LIV-02637,2025-2026 (Live),47,40896,74071,36,95,5,Salaried,F,Chinese,7,0.6037,0.6773,1,1
LIV-02638,2025-2026 (Live),40,22225,155709,36,224,4,Salaried,M,Chinese,11,2.3353,0.604,1,0
LIV-02639,2025-2026 (Live),34,128046,92811,60,36,3,Contract,M,Chinese,2,0.145,0.7341,1,0
LIV-02640,2025-2026 (Live),31,105943,136406,60,222,2,Salaried,F,Chinese,23,0.2575,0.7219,1,1
LIV-02641,2025-2026 (Live),55,45100,46646,48,89,2,Contract,F,Chinese,27,0.2586,0.8658,1,0
LIV-02642,2025-2026 (Live),52,34482,12584,60,222,4,Salaried,M,Chinese,1,0.073,0.7641,1,0
LIV-02643,2025-2026 (Live),48,84010,101972,48,222,4,Contract,F,Other,7,0.3035,0.654,1,0
LIV-02644,2025-2026 (Live),24,90877,158639,48,27,4,Contract,M,Chinese,2,0.4364,0.469,1,0
LIV-02645,2025-2026 (Live),65,56967,73640,48,165,4,Salaried,M,Chinese,23,0.3232,0.668,1,0
LIV-02646,2025-2026 (Live),26,104002,57379,24,235,0,Salaried,M,Malay,19,0.2759,0.99,1,1
LIV-02647,2025-2026 (Live),26,53064,113896,84,119,2,Salaried,F,Malay,14,0.3066,0.9283,1,0
